Date_reported,Country_code,Country,WHO_region,New_hospitalizations_last_7days,New_icu_admissions_last_7days,New_hospitalizations_last_28days,New_icu_admissions_last_28days
2020-01-26,CAN,Canada,AMR,1,,1,
2020-01-26,CYM,Cayman Islands,AMR,,,,
2020-01-26,CAF,Central African Republic,AFR,,,,
2020-01-26,TCD,Chad,AFR,,,,
2020-01-26,CHL,Chile,AMR,,,,
2020-01-26,CHN,China,WPR,,,,
2020-01-26,COL,Colombia,AMR,,,822,
2020-01-26,COM,Comoros,AFR,,,,
2020-01-26,COG,Congo,AFR,,,,
2020-01-26,COK,Cook Islands,WPR,,,,
2020-01-26,CRI,Costa Rica,AMR,,,,
2020-01-26,CIV,Côte D’Ivoire,AFR,,,,
2020-01-26,HRV,Croatia,EUR,,,,
2020-01-26,CUB,Cuba,AMR,,,,
2020-01-26,CUW,Curaçao,AMR,,,,
2020-01-26,CYP,Cyprus,EUR,,,1,
2020-01-26,CZE,Czechia,EUR,,0,,0
2020-01-26,PRK,Democratic People'S Republic Of Korea,SEAR,,,,
2020-01-26,COD,Democratic Republic Of The Congo,AFR,,,,
2020-01-26,DNK,Denmark,EUR,5,,17,2
2020-01-26,DJI,Djibouti,EMR,,,,
2020-01-26,DMA,Dominica,AMR,,,,
2020-01-26,DOM,Dominican Republic,AMR,,,,
2020-01-26,ECU,Ecuador,AMR,,,,
2020-01-26,EGY,Egypt,EMR,,,,
2020-01-26,SLV,El Salvador,AMR,,,,
2020-01-26,GNQ,Equatorial Guinea,AFR,,,,
2020-01-26,ERI,Eritrea,AFR,,,,
2020-01-26,EST,Estonia,EUR,,,,
2020-01-26,SWZ,Eswatini,AFR,,,,
2020-01-26,ETH,Ethiopia,AFR,,,,
2020-01-26,FLK,Falkland Islands (Malvinas),AMR,,,,
2020-01-26,FRO,Faroe Islands,EUR,,,,
2020-01-26,FJI,Fiji,WPR,,,,
2020-01-26,FIN,Finland,EUR,,,,
2020-01-26,FRA,France,EUR,,,,
2020-01-26,GUF,French Guiana,AMR,,,,
2020-01-26,PYF,French Polynesia,WPR,,,,
2020-01-26,GAB,Gabon,AFR,,,,
2020-01-26,GMB,Gambia,AFR,,,,
2020-01-26,GEO,Georgia,EUR,,,,
2020-01-26,DEU,Germany,EUR,26,,107,0
2020-01-26,GHA,Ghana,AFR,,,,
2020-01-26,GIB,Gibraltar,EUR,,,,
2020-01-26,GRC,Greece,EUR,,0,,0
2020-01-26,GRL,Greenland,EUR,,,,
2020-01-26,GRD,Grenada,AMR,,,,
2020-01-26,GLP,Guadeloupe,AMR,,,,
2020-01-26,GUM,Guam,WPR,,,,
2020-01-26,GTM,Guatemala,AMR,,,,
2020-01-26,GGY,Guernsey,EUR,,,,
2020-01-26,GIN,Guinea,AFR,,,,
2020-01-26,GNB,Guinea-Bissau,AFR,,,,
2020-01-26,GUY,Guyana,AMR,,,,
2020-01-26,HTI,Haiti,AMR,,,,
2020-01-26,VAT,Holy See,EUR,,,,
2020-01-26,HND,Honduras,AMR,,,,
2020-01-26,HUN,Hungary,EUR,,,,
2020-01-26,ISL,Iceland,EUR,,,,
2020-01-26,IND,India,SEAR,0,,0,
2020-01-26,IDN,Indonesia,SEAR,0,,0,
2020-01-26,XXL,International Commercial Vessel,OTHER,,,,
2020-01-26,XXF,International Conveyance (American Samoa),OTHER,,,,
2020-01-26,XXJ,International Conveyance (Diamond Princess),OTHER,,,,
2020-01-26,XXI,International Conveyance (Kiribati),OTHER,,,,
2020-01-26,XXG,International Conveyance (Solomon Islands),OTHER,,,,
2020-01-26,XXH,International Conveyance (Vanuatu),OTHER,,,,
2020-01-26,IRN,Iran (Islamic Republic Of),EMR,,,,
2020-01-26,IRQ,Iraq,EMR,,,31,
2020-01-26,IRL,Ireland,EUR,3,,12,
2020-01-26,IMN,Isle Of Man,EUR,,,,
2020-01-26,ISR,Israel,EUR,,,,
2020-01-26,ITA,Italy,EUR,,,,
2020-01-26,JAM,Jamaica,AMR,,,,
2020-01-26,JPN,Japan,WPR,3,,4,
2020-01-26,JEY,Jersey,EUR,,,,
2020-01-26,JOR,Jordan,EMR,,,,
2020-01-26,KAZ,Kazakhstan,EUR,,,,
2020-01-26,KEN,Kenya,AFR,,,,
2020-01-26,KIR,Kiribati,WPR,,,,
2020-01-26,XKX,Kosovo (In Accordance With Un Security Council Resolution 1244 (1999)),EUR,,,,
2020-01-26,KWT,Kuwait,EMR,,,,
2020-01-26,KGZ,Kyrgyzstan,EUR,,,,
2020-01-26,LAO,Lao People'S Democratic Republic,WPR,,,,
2020-01-26,LVA,Latvia,EUR,,0,,0
2020-01-26,LBN,Lebanon,EMR,,,,
2020-01-26,LSO,Lesotho,AFR,,,,
2020-01-26,LBR,Liberia,AFR,,,,
2020-01-26,LBY,Libya,EMR,,,,
2020-01-26,LIE,Liechtenstein,EUR,,,,
2020-01-26,LTU,Lithuania,EUR,,,,
2020-01-26,LUX,Luxembourg,EUR,,,,
2020-01-26,MDG,Madagascar,AFR,,,,
2020-01-26,MWI,Malawi,AFR,,,,
2020-01-26,MYS,Malaysia,WPR,4,,4,
2020-01-26,MDV,Maldives,SEAR,,,,
2020-01-26,MLI,Mali,AFR,,,,
2020-01-26,MLT,Malta,EUR,,,,
2020-01-26,MHL,Marshall Islands,WPR,,,,
2020-01-26,MTQ,Martinique,AMR,,,,
2020-01-26,MRT,Mauritania,AFR,,,,
2020-01-26,MUS,Mauritius,AFR,,,,
2020-01-26,MYT,Mayotte,AFR,,,,
2020-01-26,MEX,Mexico,AMR,0,,0,
2020-01-26,FSM,Micronesia (Federated States Of),WPR,,,,
2020-01-26,MCO,Monaco,EUR,,,,
2020-01-26,MNG,Mongolia,WPR,,,,
2020-01-26,MNE,Montenegro,EUR,,,,
2020-01-26,MSR,Montserrat,AMR,,,,
2020-01-26,MAR,Morocco,EMR,,,,
2020-01-26,MOZ,Mozambique,AFR,,,,
2020-01-26,MMR,Myanmar,SEAR,,,,
2020-01-26,NAM,Namibia,AFR,,,,
2020-01-26,NRU,Nauru,WPR,,,,
2020-01-26,NPL,Nepal,SEAR,1,,1,
2020-01-26,NLD,Netherlands,EUR,3,,4,
2020-01-26,NCL,New Caledonia,WPR,,,,
2020-01-26,NZL,New Zealand,WPR,,,,
2020-01-26,NIC,Nicaragua,AMR,,,,
2020-01-26,NER,Niger,AFR,,,,
2020-01-26,NGA,Nigeria,AFR,,,,
2020-01-26,NIU,Niue,WPR,,,,
2020-01-26,MKD,North Macedonia,EUR,,,,
2020-01-26,MNP,Northern Mariana Islands (Commonwealth Of The),WPR,,,,
2020-01-26,NOR,Norway,EUR,,,,
2020-01-26,PSE,"Occupied Palestinian Territory, Including East Jerusalem",EMR,,,3,
2020-01-26,OMN,Oman,EMR,,,,
2020-01-26,PAK,Pakistan,EMR,,,20,
2020-01-26,PLW,Palau,WPR,,,,
2020-01-26,PAN,Panama,AMR,,,,
2020-01-26,PNG,Papua New Guinea,WPR,,,,
2020-01-26,PRY,Paraguay,AMR,,,,
2020-01-26,PER,Peru,AMR,,,572,47
2020-01-26,PHL,Philippines,WPR,4,,8,
2020-01-26,PCN,Pitcairn Islands,WPR,,,,
2020-01-26,POL,Poland,EUR,3,,14,
2020-01-26,PRT,Portugal,EUR,,,,
2020-01-26,PRI,Puerto Rico,AMR,,,,
2020-01-26,QAT,Qatar,EMR,,,,
2020-01-26,KOR,Republic Of Korea,WPR,4,,4,
2020-01-26,MDA,Republic Of Moldova,EUR,,,,
2020-01-26,REU,Réunion,AFR,,,,
2020-01-26,ROU,Romania,EUR,,,2,
2020-01-26,RUS,Russian Federation,EUR,,,,
2020-01-26,RWA,Rwanda,AFR,,,,
2020-01-26,BLM,Saint Barthélemy,AMR,,,,
2020-01-26,SHN,Saint Helena,AFR,,,,
2020-01-26,KNA,Saint Kitts And Nevis,AMR,,,,
2020-01-26,LCA,Saint Lucia,AMR,,,,
2020-01-26,MAF,Saint Martin,AMR,,,,
2020-01-26,SPM,Saint Pierre And Miquelon,AMR,,,,
2020-01-26,VCT,Saint Vincent And The Grenadines,AMR,,,,
2020-01-26,WSM,Samoa,WPR,,,,
2020-01-26,SMR,San Marino,EUR,,,,
2020-01-26,STP,Sao Tome And Principe,AFR,,,,
2020-01-26,SAU,Saudi Arabia,EMR,,,1,
2020-01-26,SEN,Senegal,AFR,,,,
2020-01-26,SRB,Serbia,EUR,,,,
2020-01-26,SYC,Seychelles,AFR,,,,
2020-01-26,SLE,Sierra Leone,AFR,,,,
2020-01-26,SGP,Singapore,WPR,4,,4,
2020-01-26,SXM,Sint Maarten,AMR,,,1,0
2020-01-26,SVK,Slovakia,EUR,1,,26,
2020-01-26,SVN,Slovenia,EUR,,,,
2020-01-26,SLB,Solomon Islands,WPR,,,,
2020-01-26,SOM,Somalia,EMR,,,,
2020-01-26,ZAF,South Africa,AFR,,,,
2020-01-26,SSD,South Sudan,AFR,,,,
2020-01-26,ESP,Spain,EUR,,,1,
2020-01-26,LKA,Sri Lanka,SEAR,,,,
2020-01-26,SDN,Sudan,EMR,,,,
2020-01-26,SUR,Suriname,AMR,,,,
2020-01-26,SWE,Sweden,EUR,,,,
2020-01-26,CHE,Switzerland,EUR,,,,
2020-01-26,SYR,Syrian Arab Republic,EMR,,,,
2020-01-26,TJK,Tajikistan,EUR,,,,
2020-01-26,THA,Thailand,SEAR,6,,8,
2020-01-26,GBR,The United Kingdom,EUR,,,,
2020-01-26,TLS,Timor-Leste,SEAR,,,,
2020-01-26,TGO,Togo,AFR,,,,
2020-01-26,TKL,Tokelau,WPR,,,,
2020-01-26,TON,Tonga,WPR,,,,
2020-01-26,TTO,Trinidad And Tobago,AMR,,,,
2020-01-26,TUN,Tunisia,EMR,,,,
2020-01-26,TUR,Turkey,EUR,,,,
2020-01-26,TKM,Turkmenistan,EUR,,,,
2020-01-26,TCA,Turks And Caicos Islands,AMR,0,,0,
2020-01-26,TUV,Tuvalu,WPR,,,,
2020-01-26,UGA,Uganda,AFR,,,,
2020-01-26,UKR,Ukraine,EUR,,,,
2020-01-26,ARE,United Arab Emirates,EMR,1,,1,
2020-01-26,TZA,United Republic Of Tanzania,AFR,,,,
2020-01-26,USA,United States Of America,AMR,,,,
2020-01-26,VIR,United States Virgin Islands,AMR,,,,
2020-01-26,URY,Uruguay,AMR,65,9,255,31
2020-01-26,UZB,Uzbekistan,EUR,,,,
2020-01-26,VUT,Vanuatu,WPR,,,,
2020-01-26,VEN,Venezuela (Bolivarian Republic Of),AMR,,,,
2020-01-26,VNM,Viet Nam,WPR,2,,2,
2020-01-26,WLF,Wallis And Futuna,WPR,,,,
2020-01-26,YEM,Yemen,EMR,,,,
2020-01-26,ZMB,Zambia,AFR,,,,
2020-01-26,ZWE,Zimbabwe,AFR,,,,
2020-01-19,AFG,Afghanistan,EMR,,,,
2020-01-19,ALB,Albania,EUR,,,,
2020-01-19,DZA,Algeria,AFR,,,,
2020-01-19,ASM,American Samoa,WPR,,,,
2020-01-19,AND,Andorra,EUR,,,,
2020-01-19,AGO,Angola,AFR,,,,
2020-01-19,AIA,Anguilla,AMR,,,,
2020-01-19,ATG,Antigua And Barbuda,AMR,,,,
2020-01-19,ARG,Argentina,AMR,,,,
2020-01-19,ARM,Armenia,EUR,,,,
2020-01-19,ABW,Aruba,AMR,,,1,0
2020-01-19,AUS,Australia,WPR,,,,
2020-01-19,AUT,Austria,EUR,,,,
2020-01-19,AZE,Azerbaijan,EUR,,,,
2020-01-19,BHS,Bahamas,AMR,,,,
2020-01-19,BHR,Bahrain,EMR,,,,
2020-01-19,BGD,Bangladesh,SEAR,0,,0,
2020-01-19,BRB,Barbados,AMR,,,,
2020-01-19,BLR,Belarus,EUR,,,,
2020-01-19,BEL,Belgium,EUR,,,,
2020-01-19,BLZ,Belize,AMR,,,,
2020-01-19,BEN,Benin,AFR,,,,
2020-01-19,BMU,Bermuda,AMR,,,,
2020-01-19,BTN,Bhutan,SEAR,,,,
2020-01-19,BOL,Bolivia (Plurinational State Of),AMR,,,,
2020-01-19,BES,"Bonaire, Sint Eustatius And Saba",AMR,,,,
2020-01-19,BIH,Bosnia And Herzegovina,EUR,,,,
2020-01-19,BWA,Botswana,AFR,,,,
2020-01-19,BRA,Brazil,AMR,,,,
2020-01-19,VGB,British Virgin Islands,AMR,,,,
2020-01-19,BRN,Brunei Darussalam,WPR,,,,
2020-01-19,BGR,Bulgaria,EUR,,,,
2020-01-19,BFA,Burkina Faso,AFR,,,,
2020-01-19,BDI,Burundi,AFR,,,,
2020-01-19,CPV,Cabo Verde,AFR,,,,
2020-01-19,KHM,Cambodia,WPR,,,,
2020-01-19,CMR,Cameroon,AFR,,,,
2020-01-19,CAN,Canada,AMR,,,,
2020-01-19,CYM,Cayman Islands,AMR,,,,
2020-01-19,CAF,Central African Republic,AFR,,,,
2020-01-19,TCD,Chad,AFR,,,,
2020-01-19,CHL,Chile,AMR,,,,
2020-01-19,CHN,China,WPR,,,,
2020-01-19,COL,Colombia,AMR,,,822,
2020-01-19,COM,Comoros,AFR,,,,
2020-01-19,COG,Congo,AFR,,,,
2020-01-19,COK,Cook Islands,WPR,,,,
2020-01-19,CRI,Costa Rica,AMR,,,,
2020-01-19,CIV,Côte D’Ivoire,AFR,,,,
2020-01-19,HRV,Croatia,EUR,,,,
2020-01-19,CUB,Cuba,AMR,,,,
2020-01-19,CUW,Curaçao,AMR,,,,
2020-01-19,CYP,Cyprus,EUR,,,1,
2020-01-19,CZE,Czechia,EUR,,0,,0
2020-01-19,PRK,Democratic People'S Republic Of Korea,SEAR,,,,
2020-01-19,COD,Democratic Republic Of The Congo,AFR,,,,
2020-01-19,DNK,Denmark,EUR,1,,12,2
2020-01-19,DJI,Djibouti,EMR,,,,
2020-01-19,DMA,Dominica,AMR,,,,
2020-01-19,DOM,Dominican Republic,AMR,,,,
2020-01-19,ECU,Ecuador,AMR,,,,
2020-01-19,EGY,Egypt,EMR,,,,
2020-01-19,SLV,El Salvador,AMR,,,,
2020-01-19,GNQ,Equatorial Guinea,AFR,,,,
2020-01-19,ERI,Eritrea,AFR,,,,
2020-01-19,EST,Estonia,EUR,,,,
2020-01-19,SWZ,Eswatini,AFR,,,,
2020-01-19,ETH,Ethiopia,AFR,,,,
2020-01-19,FLK,Falkland Islands (Malvinas),AMR,,,,
2020-01-19,FRO,Faroe Islands,EUR,,,,
2020-01-19,FJI,Fiji,WPR,,,,
2020-01-19,FIN,Finland,EUR,,,,
2020-01-19,FRA,France,EUR,,,,
2020-01-19,GUF,French Guiana,AMR,,,,
2020-01-19,PYF,French Polynesia,WPR,,,,
2020-01-19,GAB,Gabon,AFR,,,,
2020-01-19,GMB,Gambia,AFR,,,,
2020-01-19,GEO,Georgia,EUR,,,,
2020-01-19,DEU,Germany,EUR,21,0,81,0
2020-01-19,GHA,Ghana,AFR,,,,
2020-01-19,GIB,Gibraltar,EUR,,,,
2020-01-19,GRC,Greece,EUR,,0,,0
2020-01-19,GRL,Greenland,EUR,,,,
2020-01-19,GRD,Grenada,AMR,,,,
2020-01-19,GLP,Guadeloupe,AMR,,,,
2020-01-19,GUM,Guam,WPR,,,,
2020-01-19,GTM,Guatemala,AMR,,,,
2020-01-19,GGY,Guernsey,EUR,,,,
2020-01-19,GIN,Guinea,AFR,,,,
2020-01-19,GNB,Guinea-Bissau,AFR,,,,
2020-01-19,GUY,Guyana,AMR,,,,
2020-01-19,HTI,Haiti,AMR,,,,
2020-01-19,VAT,Holy See,EUR,,,,
2020-01-19,HND,Honduras,AMR,,,,
2020-01-19,HUN,Hungary,EUR,,,,
2020-01-19,ISL,Iceland,EUR,,,,
2020-01-19,IND,India,SEAR,0,,0,
2020-01-19,IDN,Indonesia,SEAR,0,,0,
2020-01-19,XXL,International Commercial Vessel,OTHER,,,,
2020-01-19,XXF,International Conveyance (American Samoa),OTHER,,,,
2020-01-19,XXJ,International Conveyance (Diamond Princess),OTHER,,,,
2020-01-19,XXI,International Conveyance (Kiribati),OTHER,,,,
2020-01-19,XXG,International Conveyance (Solomon Islands),OTHER,,,,
2020-01-19,XXH,International Conveyance (Vanuatu),OTHER,,,,
2020-01-19,IRN,Iran (Islamic Republic Of),EMR,,,,
2020-01-19,IRQ,Iraq,EMR,,,31,
2020-01-19,IRL,Ireland,EUR,4,,9,
2020-01-19,IMN,Isle Of Man,EUR,,,,
2020-01-19,ISR,Israel,EUR,,,,
2020-01-19,ITA,Italy,EUR,,,,
2020-01-19,JAM,Jamaica,AMR,,,,
2020-01-19,JPN,Japan,WPR,1,,1,
2020-01-19,JEY,Jersey,EUR,,,,
2020-01-19,JOR,Jordan,EMR,,,,
2020-01-19,KAZ,Kazakhstan,EUR,,,,
2020-01-19,KEN,Kenya,AFR,,,,
2020-01-19,KIR,Kiribati,WPR,,,,
2020-01-19,XKX,Kosovo (In Accordance With Un Security Council Resolution 1244 (1999)),EUR,,,,
2020-01-19,KWT,Kuwait,EMR,,,,
2020-01-19,KGZ,Kyrgyzstan,EUR,,,,
2020-01-19,LAO,Lao People'S Democratic Republic,WPR,,,,
2020-01-19,LVA,Latvia,EUR,,0,,0
2020-01-19,LBN,Lebanon,EMR,,,,
2020-01-19,LSO,Lesotho,AFR,,,,
2020-01-19,LBR,Liberia,AFR,,,,
2020-01-19,LBY,Libya,EMR,,,,
2020-01-19,LIE,Liechtenstein,EUR,,,,
2020-01-19,LTU,Lithuania,EUR,,,,
2020-01-19,LUX,Luxembourg,EUR,,,,
2020-01-19,MDG,Madagascar,AFR,,,,
2020-01-19,MWI,Malawi,AFR,,,,
2020-01-19,MYS,Malaysia,WPR,0,,0,
2020-01-19,MDV,Maldives,SEAR,,,,
2020-01-19,MLI,Mali,AFR,,,,
2020-01-19,MLT,Malta,EUR,,,,
2020-01-19,MHL,Marshall Islands,WPR,,,,
2020-01-19,MTQ,Martinique,AMR,,,,
2020-01-19,MRT,Mauritania,AFR,,,,
2020-01-19,MUS,Mauritius,AFR,,,,
2020-01-19,MYT,Mayotte,AFR,,,,
2020-01-19,MEX,Mexico,AMR,0,,0,
2020-01-19,FSM,Micronesia (Federated States Of),WPR,,,,
2020-01-19,MCO,Monaco,EUR,,,,
2020-01-19,MNG,Mongolia,WPR,,,,
2020-01-19,MNE,Montenegro,EUR,,,,
2020-01-19,MSR,Montserrat,AMR,,,,
2020-01-19,MAR,Morocco,EMR,,,,
2020-01-19,MOZ,Mozambique,AFR,,,,
2020-01-19,MMR,Myanmar,SEAR,,,,
2020-01-19,NAM,Namibia,AFR,,,,
2020-01-19,NRU,Nauru,WPR,,,,
2020-01-19,NPL,Nepal,SEAR,,,,
2020-01-19,NLD,Netherlands,EUR,,,1,
2020-01-19,NCL,New Caledonia,WPR,,,,
2020-01-19,NZL,New Zealand,WPR,,,,
2020-01-19,NIC,Nicaragua,AMR,,,,
2020-01-19,NER,Niger,AFR,,,,
2020-01-19,NGA,Nigeria,AFR,,,,
2020-01-19,NIU,Niue,WPR,,,,
2020-01-19,MKD,North Macedonia,EUR,,,,
2020-01-19,MNP,Northern Mariana Islands (Commonwealth Of The),WPR,,,,
2020-01-19,NOR,Norway,EUR,,,,
2020-01-19,PSE,"Occupied Palestinian Territory, Including East Jerusalem",EMR,1,,3,
2020-01-19,OMN,Oman,EMR,,,,
2020-01-19,PAK,Pakistan,EMR,,,20,
2020-01-19,PLW,Palau,WPR,,,,
2020-01-19,PAN,Panama,AMR,,,,
2020-01-19,PNG,Papua New Guinea,WPR,,,,
2020-01-19,PRY,Paraguay,AMR,,,,
2020-01-19,PER,Peru,AMR,106,6,572,47
2020-01-19,PHL,Philippines,WPR,1,,4,
2020-01-19,PCN,Pitcairn Islands,WPR,,,,
2020-01-19,POL,Poland,EUR,4,,11,
2020-01-19,PRT,Portugal,EUR,,,,
2020-01-19,PRI,Puerto Rico,AMR,,,,
2020-01-19,QAT,Qatar,EMR,,,,
2020-01-19,KOR,Republic Of Korea,WPR,,,,
2020-01-19,MDA,Republic Of Moldova,EUR,,,,
2020-01-19,REU,Réunion,AFR,,,,
2020-01-19,ROU,Romania,EUR,1,,2,
2020-01-19,RUS,Russian Federation,EUR,,,,
2020-01-19,RWA,Rwanda,AFR,,,,
2020-01-19,BLM,Saint Barthélemy,AMR,,,,
2020-01-19,SHN,Saint Helena,AFR,,,,
2020-01-19,KNA,Saint Kitts And Nevis,AMR,,,,
2020-01-19,LCA,Saint Lucia,AMR,,,,
2020-01-19,MAF,Saint Martin,AMR,,,,
2020-01-19,SPM,Saint Pierre And Miquelon,AMR,,,,
2020-01-19,VCT,Saint Vincent And The Grenadines,AMR,,,,
2020-01-19,WSM,Samoa,WPR,,,,
2020-01-19,SMR,San Marino,EUR,,,,
2020-01-19,STP,Sao Tome And Principe,AFR,,,,
2020-01-19,SAU,Saudi Arabia,EMR,,,1,
2020-01-19,SEN,Senegal,AFR,,,,
2020-01-19,SRB,Serbia,EUR,,,,
2020-01-19,SYC,Seychelles,AFR,,,,
2020-01-19,SLE,Sierra Leone,AFR,,,,
2020-01-19,SGP,Singapore,WPR,,,,
2020-01-19,SXM,Sint Maarten,AMR,1,0,1,0
2020-01-19,SVK,Slovakia,EUR,5,,25,
2020-01-19,SVN,Slovenia,EUR,,,,
2020-01-19,SLB,Solomon Islands,WPR,,,,
2020-01-19,SOM,Somalia,EMR,,,,
2020-01-19,ZAF,South Africa,AFR,,,,
2020-01-19,SSD,South Sudan,AFR,,,,
2020-01-19,ESP,Spain,EUR,1,,1,
2020-01-19,LKA,Sri Lanka,SEAR,,,,
2020-01-19,SDN,Sudan,EMR,,,,
2020-01-19,SUR,Suriname,AMR,,,,
2020-01-19,SWE,Sweden,EUR,,,,
2020-01-19,CHE,Switzerland,EUR,,,,
2020-01-19,SYR,Syrian Arab Republic,EMR,,,,
2020-01-19,TJK,Tajikistan,EUR,,,,
2020-01-19,THA,Thailand,SEAR,1,,2,
2020-01-19,GBR,The United Kingdom,EUR,,,,
2020-01-19,TLS,Timor-Leste,SEAR,,,,
2020-01-19,TGO,Togo,AFR,,,,
2020-01-19,TKL,Tokelau,WPR,,,,
2020-01-19,TON,Tonga,WPR,,,,
2020-01-19,TTO,Trinidad And Tobago,AMR,,,,
2020-01-19,TUN,Tunisia,EMR,,,,
2020-01-19,TUR,Turkey,EUR,,,,
2020-01-19,TKM,Turkmenistan,EUR,,,,
2020-01-19,TCA,Turks And Caicos Islands,AMR,0,,0,
2020-01-19,TUV,Tuvalu,WPR,,,,
2020-01-19,UGA,Uganda,AFR,,,,
2020-01-19,UKR,Ukraine,EUR,,,,
2020-01-19,ARE,United Arab Emirates,EMR,,,,
2020-01-19,TZA,United Republic Of Tanzania,AFR,,,,
2020-01-19,USA,United States Of America,AMR,,,,
2020-01-19,VIR,United States Virgin Islands,AMR,,,,
2020-01-19,URY,Uruguay,AMR,62,7,190,22
2020-01-19,UZB,Uzbekistan,EUR,,,,
2020-01-19,VUT,Vanuatu,WPR,,,,
2020-01-19,VEN,Venezuela (Bolivarian Republic Of),AMR,,,,
2020-01-19,VNM,Viet Nam,WPR,,,,
2020-01-19,WLF,Wallis And Futuna,WPR,,,,
2020-01-19,YEM,Yemen,EMR,,,,
2020-01-19,ZMB,Zambia,AFR,,,,
2020-01-19,ZWE,Zimbabwe,AFR,,,,
2020-01-12,AFG,Afghanistan,EMR,,,,
2020-01-12,ALB,Albania,EUR,,,,
2020-01-12,DZA,Algeria,AFR,,,,
2020-01-12,ASM,American Samoa,WPR,,,,
2020-01-12,AND,Andorra,EUR,,,,
2020-01-12,AGO,Angola,AFR,,,,
2020-01-12,AIA,Anguilla,AMR,,,,
2020-01-12,ATG,Antigua And Barbuda,AMR,,,,
2020-01-12,ARG,Argentina,AMR,,,,
2020-01-12,ARM,Armenia,EUR,,,,
2020-01-12,ABW,Aruba,AMR,,,1,0
2020-01-12,AUS,Australia,WPR,,,,
2020-01-12,AUT,Austria,EUR,,,,
2020-01-12,AZE,Azerbaijan,EUR,,,,
2020-01-12,BHS,Bahamas,AMR,,,,
2020-01-12,BHR,Bahrain,EMR,,,,
2020-01-12,BGD,Bangladesh,SEAR,0,,0,
2020-01-12,BRB,Barbados,AMR,,,,
2020-01-12,BLR,Belarus,EUR,,,,
2020-01-12,BEL,Belgium,EUR,,,,
2020-01-12,BLZ,Belize,AMR,,,,
2020-01-12,BEN,Benin,AFR,,,,
2020-01-12,BMU,Bermuda,AMR,,,,
2020-01-12,BTN,Bhutan,SEAR,,,,
2020-01-12,BOL,Bolivia (Plurinational State Of),AMR,,,,
2020-01-12,BES,"Bonaire, Sint Eustatius And Saba",AMR,,,,
2020-01-12,BIH,Bosnia And Herzegovina,EUR,,,,
2020-01-12,BWA,Botswana,AFR,,,,
2020-01-12,BRA,Brazil,AMR,,,,
2020-01-12,VGB,British Virgin Islands,AMR,,,,
2020-01-12,BRN,Brunei Darussalam,WPR,,,,
2020-01-12,BGR,Bulgaria,EUR,,,,
2020-01-12,BFA,Burkina Faso,AFR,,,,
2020-01-12,BDI,Burundi,AFR,,,,
2020-01-12,CPV,Cabo Verde,AFR,,,,
2020-01-12,KHM,Cambodia,WPR,,,,
2020-01-12,CMR,Cameroon,AFR,,,,
2020-01-12,CAN,Canada,AMR,,,,
2020-01-12,CYM,Cayman Islands,AMR,,,,
2020-01-12,CAF,Central African Republic,AFR,,,,
2020-01-12,TCD,Chad,AFR,,,,
2020-01-12,CHL,Chile,AMR,,,,
2020-01-12,CHN,China,WPR,,,,
2020-01-12,COL,Colombia,AMR,553,,822,
2020-01-12,COM,Comoros,AFR,,,,
2020-01-12,COG,Congo,AFR,,,,
2020-01-12,COK,Cook Islands,WPR,,,,
2020-01-12,CRI,Costa Rica,AMR,,,,
2020-01-12,CIV,Côte D’Ivoire,AFR,,,,
2020-01-12,HRV,Croatia,EUR,,,,
2020-01-12,CUB,Cuba,AMR,,,,
2020-01-12,CUW,Curaçao,AMR,,,,
2020-01-12,CYP,Cyprus,EUR,,,1,
2020-01-12,CZE,Czechia,EUR,,0,,0
2020-01-12,PRK,Democratic People'S Republic Of Korea,SEAR,,,,
2020-01-12,COD,Democratic Republic Of The Congo,AFR,,,,
2020-01-12,DNK,Denmark,EUR,5,1,11,2
2020-01-12,DJI,Djibouti,EMR,,,,
2020-01-12,DMA,Dominica,AMR,,,,
2020-01-12,DOM,Dominican Republic,AMR,,,,
2020-01-12,ECU,Ecuador,AMR,,,,
2020-01-12,EGY,Egypt,EMR,,,,
2020-01-12,SLV,El Salvador,AMR,,,,
2020-01-12,GNQ,Equatorial Guinea,AFR,,,,
2020-01-12,ERI,Eritrea,AFR,,,,
2020-01-12,EST,Estonia,EUR,,,,
2020-01-12,SWZ,Eswatini,AFR,,,,
2020-01-12,ETH,Ethiopia,AFR,,,,
2020-01-12,FLK,Falkland Islands (Malvinas),AMR,,,,
2020-01-12,FRO,Faroe Islands,EUR,,,,
2020-01-12,FJI,Fiji,WPR,,,,
2020-01-12,FIN,Finland,EUR,,,,
2020-01-12,FRA,France,EUR,,,,
2020-01-12,GUF,French Guiana,AMR,,,,
2020-01-12,PYF,French Polynesia,WPR,,,,
2020-01-12,GAB,Gabon,AFR,,,,
2020-01-12,GMB,Gambia,AFR,,,,
2020-01-12,GEO,Georgia,EUR,,,,
2020-01-12,DEU,Germany,EUR,36,0,60,0
2020-01-12,GHA,Ghana,AFR,,,,
2020-01-12,GIB,Gibraltar,EUR,,,,
2020-01-12,GRC,Greece,EUR,,0,,0
2020-01-12,GRL,Greenland,EUR,,,,
2020-01-12,GRD,Grenada,AMR,,,,
2020-01-12,GLP,Guadeloupe,AMR,,,,
2020-01-12,GUM,Guam,WPR,,,,
2020-01-12,GTM,Guatemala,AMR,,,,
2020-01-12,GGY,Guernsey,EUR,,,,
2020-01-12,GIN,Guinea,AFR,,,,
